sequence,model_replicate,transport_replicate,condition,service,coverage,physical_satisfaction,freshness_satisfaction,joint_satisfaction,eligible_samples,observable_samples,mean_aoi_s,max_aoi_s,qualified
parking01,seed_42,2,ideal,local_1s,1.0,0.9862960443191758,1.0,0.9862960443191758,10289,10289,0.09999999999999944,0.10000000000582077,1
parking01,seed_42,2,ideal,local_5s,1.0,0.9844862913454971,1.0,0.9844862913454971,10249,10249,0.09999999999999944,0.10000000000582077,1
parking01,seed_42,2,ideal,local_10s,1.0,0.9959799980390235,1.0,0.9959799980390235,10199,10199,0.09999999999999942,0.10000000000582077,1
parking01,seed_42,2,ideal,global,1.0,0.09534906301582678,1.0,0.09534906301582678,10299,10299,0.09999999999999944,0.10000000000582077,0
parking01,seed_1042,2,ideal,local_1s,1.0,0.9879482942948781,1.0,0.9879482942948781,10289,10289,0.09999999999999944,0.10000000000582077,1
parking01,seed_1042,2,ideal,local_5s,1.0,0.9872182651966045,1.0,0.9872182651966045,10249,10249,0.09999999999999944,0.10000000000582077,1
parking01,seed_1042,2,ideal,local_10s,1.0,0.9963721933522894,1.0,0.9963721933522894,10199,10199,0.09999999999999942,0.10000000000582077,1
parking01,seed_1042,2,ideal,global,1.0,0.6717157005534518,1.0,0.6717157005534518,10299,10299,0.09999999999999944,0.10000000000582077,0
parking01,seed_2042,2,ideal,local_1s,1.0,0.9861988531441345,1.0,0.9861988531441345,10289,10289,0.09999999999999944,0.10000000000582077,1
parking01,seed_2042,2,ideal,local_5s,1.0,0.9863401307444629,1.0,0.9863401307444629,10249,10249,0.09999999999999944,0.10000000000582077,1
parking01,seed_2042,2,ideal,local_10s,1.0,0.9961760956956565,1.0,0.9961760956956565,10199,10199,0.09999999999999942,0.10000000000582077,1
parking01,seed_2042,2,ideal,global,1.0,0.16302553645985046,1.0,0.16302553645985046,10299,10299,0.09999999999999944,0.10000000000582077,0
parking02,seed_42,2,ideal,local_1s,1.0,0.9812382739212008,1.0,0.9812382739212008,12259,12259,0.09999999999999952,0.10000000000582077,1
parking02,seed_42,2,ideal,local_5s,1.0,0.9938620181684262,1.0,0.9938620181684262,12219,12219,0.09999999999999952,0.10000000000582077,1
parking02,seed_42,2,ideal,local_10s,1.0,0.9984386556002959,1.0,0.9984386556002959,12169,12169,0.09999999999999952,0.10000000000582077,1
parking02,seed_42,2,ideal,global,1.0,0.0,1.0,0.0,12269,12269,0.09999999999999952,0.10000000000582077,0
parking02,seed_1042,2,ideal,local_1s,1.0,0.9827881556407537,1.0,0.9827881556407537,12259,12259,0.09999999999999952,0.10000000000582077,1
parking02,seed_1042,2,ideal,local_5s,1.0,0.9943530567149521,1.0,0.9943530567149521,12219,12219,0.09999999999999952,0.10000000000582077,1
parking02,seed_1042,2,ideal,local_10s,1.0,0.9982743035582217,1.0,0.9982743035582217,12169,12169,0.09999999999999952,0.10000000000582077,1
parking02,seed_1042,2,ideal,global,1.0,0.0,1.0,0.0,12269,12269,0.09999999999999952,0.10000000000582077,0
parking02,seed_2042,2,ideal,local_1s,1.0,0.9818908556978546,1.0,0.9818908556978546,12259,12259,0.09999999999999952,0.10000000000582077,1
parking02,seed_2042,2,ideal,local_5s,1.0,0.9940256976839349,1.0,0.9940256976839349,12219,12219,0.09999999999999952,0.10000000000582077,1
parking02,seed_2042,2,ideal,local_10s,1.0,0.99860300764237,1.0,0.99860300764237,12169,12169,0.09999999999999952,0.10000000000582077,1
parking02,seed_2042,2,ideal,global,1.0,0.0,1.0,0.0,12269,12269,0.09999999999999952,0.10000000000582077,0
playground00,seed_42,2,ideal,local_1s,1.0,0.9783061838956226,1.0,0.9783061838956226,12953,12953,0.1000000000000036,0.1000000000349246,1
playground00,seed_42,2,ideal,local_5s,1.0,0.9792457213660652,1.0,0.9792457213660652,12913,12913,0.1000000000000036,0.1000000000349246,1
playground00,seed_42,2,ideal,local_10s,1.0,0.990437689497007,1.0,0.990437689497007,12863,12863,0.10000000000000361,0.1000000000349246,1
playground00,seed_42,2,ideal,global,1.0,1.0,1.0,1.0,12963,12963,0.10000000000000359,0.1000000000349246,1
playground00,seed_1042,2,ideal,local_1s,1.0,0.9773797575851154,1.0,0.9773797575851154,12953,12953,0.1000000000000036,0.1000000000349246,1
playground00,seed_1042,2,ideal,local_5s,1.0,0.9792457213660652,1.0,0.9792457213660652,12913,12913,0.1000000000000036,0.1000000000349246,1
playground00,seed_1042,2,ideal,local_10s,1.0,0.9903599471351939,1.0,0.9903599471351939,12863,12863,0.10000000000000361,0.1000000000349246,1
playground00,seed_1042,2,ideal,global,1.0,1.0,1.0,1.0,12963,12963,0.10000000000000359,0.1000000000349246,1
playground00,seed_2042,2,ideal,local_1s,1.0,0.9776885663552844,1.0,0.9776885663552844,12953,12953,0.1000000000000036,0.1000000000349246,1
playground00,seed_2042,2,ideal,local_5s,1.0,0.9786261906605747,1.0,0.9786261906605747,12913,12913,0.1000000000000036,0.1000000000349246,1
playground00,seed_2042,2,ideal,local_10s,1.0,0.9899712353261292,1.0,0.9899712353261292,12863,12863,0.10000000000000361,0.1000000000349246,1
playground00,seed_2042,2,ideal,global,1.0,1.0,1.0,1.0,12963,12963,0.10000000000000359,0.1000000000349246,1
street00,seed_42,2,ideal,local_1s,1.0,0.9960530235329162,1.0,0.9960530235329162,13428,13428,0.10000000000000021,0.10000000000582077,1
street00,seed_42,2,ideal,local_5s,1.0,0.99521959964147,1.0,0.99521959964147,13388,13388,0.10000000000000021,0.10000000000582077,1
street00,seed_42,2,ideal,local_10s,1.0,0.9994002099265257,1.0,0.9994002099265257,13338,13338,0.10000000000000021,0.10000000000582077,1
street00,seed_42,2,ideal,global,1.0,1.0,1.0,1.0,13438,13438,0.10000000000000021,0.10000000000582077,1
street00,seed_1042,2,ideal,local_1s,1.0,0.9965743223115877,1.0,0.9965743223115877,13428,13428,0.10000000000000021,0.10000000000582077,1
street00,seed_1042,2,ideal,local_5s,1.0,0.9945473558410517,1.0,0.9945473558410517,13388,13388,0.10000000000000021,0.10000000000582077,1
street00,seed_1042,2,ideal,local_10s,1.0,0.9988753936122358,1.0,0.9988753936122358,13338,13338,0.10000000000000021,0.10000000000582077,1
street00,seed_1042,2,ideal,global,1.0,1.0,1.0,1.0,13438,13438,0.10000000000000021,0.10000000000582077,1
street00,seed_2042,2,ideal,local_1s,1.0,0.9959040810247245,1.0,0.9959040810247245,13428,13428,0.10000000000000021,0.10000000000582077,1
street00,seed_2042,2,ideal,local_5s,1.0,0.9936510307738273,1.0,0.9936510307738273,13388,13388,0.10000000000000021,0.10000000000582077,1
street00,seed_2042,2,ideal,local_10s,1.0,0.9985754985754985,1.0,0.9985754985754985,13338,13338,0.10000000000000021,0.10000000000582077,1
street00,seed_2042,2,ideal,global,1.0,1.0,1.0,1.0,13438,13438,0.10000000000000021,0.10000000000582077,1
street01,seed_42,2,ideal,local_1s,1.0,0.9264766286042881,1.0,0.9264766286042881,12173,12173,0.10000000000000024,0.10000000000582077,1
street01,seed_42,2,ideal,local_5s,1.0,0.9237616418033463,1.0,0.9237616418033463,12133,12133,0.10000000000000024,0.10000000000582077,1
street01,seed_42,2,ideal,local_10s,1.0,0.9514193494992965,1.0,0.9514193494992965,12083,12083,0.10000000000000024,0.10000000000582077,1
street01,seed_42,2,ideal,global,1.0,0.995649675777723,1.0,0.995649675777723,12183,12183,0.10000000000000024,0.10000000000582077,1
street01,seed_1042,2,ideal,local_1s,1.0,0.926065883512692,1.0,0.926065883512692,12173,12173,0.10000000000000024,0.10000000000582077,1
street01,seed_1042,2,ideal,local_5s,1.0,0.9227726036429572,1.0,0.9227726036429572,12133,12133,0.10000000000000024,0.10000000000582077,1
street01,seed_1042,2,ideal,local_10s,1.0,0.9501779359430605,1.0,0.9501779359430605,12083,12083,0.10000000000000024,0.10000000000582077,1
street01,seed_1042,2,ideal,global,1.0,0.9963884100796191,1.0,0.9963884100796191,12183,12183,0.10000000000000024,0.10000000000582077,1
street01,seed_2042,2,ideal,local_1s,1.0,0.9254086913661381,1.0,0.9254086913661381,12173,12173,0.10000000000000024,0.10000000000582077,1
street01,seed_2042,2,ideal,local_5s,1.0,0.9315091073930603,1.0,0.9315091073930603,12133,12133,0.10000000000000024,0.10000000000582077,1
street01,seed_2042,2,ideal,local_10s,1.0,0.9503434577505586,1.0,0.9503434577505586,12083,12083,0.10000000000000024,0.10000000000582077,1
street01,seed_2042,2,ideal,global,1.0,0.9966346548469178,1.0,0.9966346548469178,12183,12183,0.10000000000000024,0.10000000000582077,1
street02,seed_42,2,ideal,local_1s,1.0,0.9107420861442657,1.0,0.9107420861442657,13489,13489,0.09999999999999958,0.10000000000582077,1
street02,seed_42,2,ideal,local_5s,1.0,0.9050487025057625,1.0,0.9050487025057625,13449,13449,0.09999999999999956,0.10000000000582077,1
street02,seed_42,2,ideal,local_10s,1.0,0.9476826628852899,1.0,0.9476826628852899,13399,13399,0.09999999999999956,0.10000000000582077,1
street02,seed_42,2,ideal,global,1.0,0.9786650863026891,1.0,0.9786650863026891,13499,13499,0.09999999999999958,0.10000000000582077,1
street02,seed_1042,2,ideal,local_1s,1.0,0.9113351619838387,1.0,0.9113351619838387,13489,13489,0.09999999999999958,0.10000000000582077,1
street02,seed_1042,2,ideal,local_5s,1.0,0.9280243884303666,1.0,0.9280243884303666,13449,13449,0.09999999999999956,0.10000000000582077,1
street02,seed_1042,2,ideal,local_10s,1.0,0.9511157549070827,1.0,0.9511157549070827,13399,13399,0.09999999999999956,0.10000000000582077,1
street02,seed_1042,2,ideal,global,1.0,0.9830357804281799,1.0,0.9830357804281799,13499,13499,0.09999999999999958,0.10000000000582077,1
street02,seed_2042,2,ideal,local_1s,1.0,0.9105938171843725,1.0,0.9105938171843725,13489,13489,0.09999999999999958,0.10000000000582077,1
street02,seed_2042,2,ideal,local_5s,1.0,0.910476615361737,1.0,0.910476615361737,13449,13449,0.09999999999999956,0.10000000000582077,1
street02,seed_2042,2,ideal,local_10s,1.0,0.9502201656840062,1.0,0.9502201656840062,13399,13399,0.09999999999999956,0.10000000000582077,1
street02,seed_2042,2,ideal,global,1.0,0.9840728942884658,1.0,0.9840728942884658,13499,13499,0.09999999999999958,0.10000000000582077,1
building00,seed_42,3,ideal,local_1s,1.0,0.9298230618001538,1.0,0.9298230618001538,11699,11699,0.09999999999999996,0.1000000000003638,1
building00,seed_42,3,ideal,local_5s,1.0,0.8038425250879149,1.0,0.8038425250879149,11659,11659,0.09999999999999996,0.1000000000003638,1
building00,seed_42,3,ideal,local_10s,1.0,0.8153157033336205,1.0,0.8153157033336205,11609,11609,0.09999999999999996,0.1000000000003638,1
building00,seed_42,3,ideal,global,1.0,0.018276539414125888,1.0,0.018276539414125888,11709,11709,0.09999999999999996,0.1000000000003638,0
building00,seed_1042,3,ideal,local_1s,1.0,0.9312761774510642,1.0,0.9312761774510642,11699,11699,0.09999999999999996,0.1000000000003638,1
building00,seed_1042,3,ideal,local_5s,1.0,0.8136203791062698,1.0,0.8136203791062698,11659,11659,0.09999999999999996,0.1000000000003638,1
building00,seed_1042,3,ideal,local_10s,1.0,0.8321991558273754,1.0,0.8321991558273754,11609,11609,0.09999999999999996,0.1000000000003638,1
building00,seed_1042,3,ideal,global,1.0,0.017678708685626442,1.0,0.017678708685626442,11709,11709,0.09999999999999996,0.1000000000003638,0
building00,seed_2042,3,ideal,local_1s,1.0,0.9288828104966237,1.0,0.9288828104966237,11699,11699,0.09999999999999996,0.1000000000003638,1
building00,seed_2042,3,ideal,local_5s,1.0,0.8122480487177288,1.0,0.8122480487177288,11659,11659,0.09999999999999996,0.1000000000003638,1
building00,seed_2042,3,ideal,local_10s,1.0,0.8129037815487984,1.0,0.8129037815487984,11609,11609,0.09999999999999996,0.1000000000003638,1
building00,seed_2042,3,ideal,global,1.0,0.018361943803911523,1.0,0.018361943803911523,11709,11709,0.09999999999999996,0.1000000000003638,0
building01,seed_42,3,ideal,local_1s,1.0,0.9229389341505344,1.0,0.9229389341505344,13379,13379,0.09999999999999998,0.1000000000003638,1
building01,seed_42,3,ideal,local_5s,1.0,0.8263737911387661,1.0,0.8263737911387661,13339,13339,0.09999999999999998,0.1000000000003638,1
building01,seed_42,3,ideal,local_10s,1.0,0.8741064037926104,1.0,0.8741064037926104,13289,13289,0.09999999999999998,0.1000000000003638,1
building01,seed_42,3,ideal,global,1.0,0.09948465157965494,1.0,0.09948465157965494,13389,13389,0.09999999999999998,0.1000000000003638,0
building01,seed_1042,3,ideal,local_1s,1.0,0.9250317662007624,1.0,0.9250317662007624,13379,13379,0.09999999999999998,0.1000000000003638,1
building01,seed_1042,3,ideal,local_5s,1.0,0.8266736636929305,1.0,0.8266736636929305,13339,13339,0.09999999999999998,0.1000000000003638,1
building01,seed_1042,3,ideal,local_10s,1.0,0.881255173451727,1.0,0.881255173451727,13289,13289,0.09999999999999998,0.1000000000003638,1
building01,seed_1042,3,ideal,global,1.0,0.0985137052804541,1.0,0.0985137052804541,13389,13389,0.09999999999999998,0.1000000000003638,0
building01,seed_2042,3,ideal,local_1s,1.0,0.9303385903281262,1.0,0.9303385903281262,13379,13379,0.09999999999999998,0.1000000000003638,1
building01,seed_2042,3,ideal,local_5s,1.0,0.8477397106229853,1.0,0.8477397106229853,13339,13339,0.09999999999999998,0.1000000000003638,1
building01,seed_2042,3,ideal,local_10s,1.0,0.9104522537436978,1.0,0.9104522537436978,13289,13289,0.09999999999999998,0.1000000000003638,1
building01,seed_2042,3,ideal,global,1.0,0.08267981178579431,1.0,0.08267981178579431,13389,13389,0.09999999999999998,0.1000000000003638,0
building02,seed_42,3,ideal,local_1s,1.0,0.9588676374701152,1.0,0.9588676374701152,18404,18404,0.09999999999999969,0.1000000000349246,1
building02,seed_42,3,ideal,local_5s,1.0,0.8780222173818341,1.0,0.8780222173818341,18364,18364,0.09999999999999969,0.1000000000349246,1
building02,seed_42,3,ideal,local_10s,1.0,0.8887190127771104,1.0,0.8887190127771104,18314,18314,0.09999999999999969,0.1000000000349246,1
building02,seed_42,3,ideal,global,1.0,0.7733789507983057,1.0,0.7733789507983057,18414,18414,0.09999999999999969,0.1000000000349246,0
building02,seed_1042,3,ideal,local_1s,1.0,0.9540860682460335,1.0,0.9540860682460335,18404,18404,0.09999999999999969,0.1000000000349246,1
building02,seed_1042,3,ideal,local_5s,1.0,0.8650620779786539,1.0,0.8650620779786539,18364,18364,0.09999999999999969,0.1000000000349246,1
building02,seed_1042,3,ideal,local_10s,1.0,0.8737577809326198,1.0,0.8737577809326198,18314,18314,0.09999999999999969,0.1000000000349246,1
building02,seed_1042,3,ideal,global,1.0,0.7763115021179537,1.0,0.7763115021179537,18414,18414,0.09999999999999969,0.1000000000349246,0
building02,seed_2042,3,ideal,local_1s,1.0,0.961095414040426,1.0,0.961095414040426,18404,18404,0.09999999999999969,0.1000000000349246,1
building02,seed_2042,3,ideal,local_5s,1.0,0.884284469614463,1.0,0.884284469614463,18364,18364,0.09999999999999969,0.1000000000349246,1
building02,seed_2042,3,ideal,local_10s,1.0,0.9042808780168178,1.0,0.9042808780168178,18314,18314,0.09999999999999969,0.1000000000349246,1
building02,seed_2042,3,ideal,global,1.0,0.7869555772781579,1.0,0.7869555772781579,18414,18414,0.09999999999999969,0.1000000000349246,0
parking00,seed_42,3,ideal,local_1s,1.0,0.9486440219839625,1.0,0.9486440219839625,11099,11099,0.09999999999999948,0.10000000000582077,1
parking00,seed_42,3,ideal,local_5s,1.0,0.8961027217650782,1.0,0.8961027217650782,11059,11059,0.09999999999999948,0.10000000000582077,1
parking00,seed_42,3,ideal,local_10s,1.0,0.9346897992551548,1.0,0.9346897992551548,11009,11009,0.09999999999999948,0.10000000000582077,1
parking00,seed_42,3,ideal,global,1.0,0.0,1.0,0.0,11109,11109,0.09999999999999948,0.10000000000582077,0
parking00,seed_1042,3,ideal,local_1s,1.0,0.9507162807460131,1.0,0.9507162807460131,11099,11099,0.09999999999999948,0.10000000000582077,1
parking00,seed_1042,3,ideal,local_5s,1.0,0.9056876751966724,1.0,0.9056876751966724,11059,11059,0.09999999999999948,0.10000000000582077,1
parking00,seed_1042,3,ideal,local_10s,1.0,0.945135797983468,1.0,0.945135797983468,11009,11009,0.09999999999999948,0.10000000000582077,1
parking00,seed_1042,3,ideal,global,1.0,0.0,1.0,0.0,11109,11109,0.09999999999999948,0.10000000000582077,0
parking00,seed_2042,3,ideal,local_1s,1.0,0.949635102261465,1.0,0.949635102261465,11099,11099,0.09999999999999948,0.10000000000582077,1
parking00,seed_2042,3,ideal,local_5s,1.0,0.901709015281671,1.0,0.901709015281671,11059,11059,0.09999999999999948,0.10000000000582077,1
parking00,seed_2042,3,ideal,local_10s,1.0,0.9345081297120538,1.0,0.9345081297120538,11009,11009,0.09999999999999948,0.10000000000582077,1
parking00,seed_2042,3,ideal,global,1.0,0.0,1.0,0.0,11109,11109,0.09999999999999948,0.10000000000582077,0
parking01,seed_42,3,ideal,local_1s,1.0,0.9862960443191758,1.0,0.9862960443191758,10289,10289,0.09999999999999944,0.10000000000582077,1
parking01,seed_42,3,ideal,local_5s,1.0,0.9844862913454971,1.0,0.9844862913454971,10249,10249,0.09999999999999944,0.10000000000582077,1
parking01,seed_42,3,ideal,local_10s,1.0,0.9959799980390235,1.0,0.9959799980390235,10199,10199,0.09999999999999942,0.10000000000582077,1
parking01,seed_42,3,ideal,global,1.0,0.09534906301582678,1.0,0.09534906301582678,10299,10299,0.09999999999999944,0.10000000000582077,0
parking01,seed_1042,3,ideal,local_1s,1.0,0.9879482942948781,1.0,0.9879482942948781,10289,10289,0.09999999999999944,0.10000000000582077,1
parking01,seed_1042,3,ideal,local_5s,1.0,0.9872182651966045,1.0,0.9872182651966045,10249,10249,0.09999999999999944,0.10000000000582077,1
parking01,seed_1042,3,ideal,local_10s,1.0,0.9963721933522894,1.0,0.9963721933522894,10199,10199,0.09999999999999942,0.10000000000582077,1
parking01,seed_1042,3,ideal,global,1.0,0.6717157005534518,1.0,0.6717157005534518,10299,10299,0.09999999999999944,0.10000000000582077,0
parking01,seed_2042,3,ideal,local_1s,1.0,0.9861988531441345,1.0,0.9861988531441345,10289,10289,0.09999999999999944,0.10000000000582077,1
parking01,seed_2042,3,ideal,local_5s,1.0,0.9863401307444629,1.0,0.9863401307444629,10249,10249,0.09999999999999944,0.10000000000582077,1
parking01,seed_2042,3,ideal,local_10s,1.0,0.9961760956956565,1.0,0.9961760956956565,10199,10199,0.09999999999999942,0.10000000000582077,1
parking01,seed_2042,3,ideal,global,1.0,0.16302553645985046,1.0,0.16302553645985046,10299,10299,0.09999999999999944,0.10000000000582077,0
parking02,seed_42,3,ideal,local_1s,1.0,0.9812382739212008,1.0,0.9812382739212008,12259,12259,0.09999999999999952,0.10000000000582077,1
parking02,seed_42,3,ideal,local_5s,1.0,0.9938620181684262,1.0,0.9938620181684262,12219,12219,0.09999999999999952,0.10000000000582077,1
parking02,seed_42,3,ideal,local_10s,1.0,0.9984386556002959,1.0,0.9984386556002959,12169,12169,0.09999999999999952,0.10000000000582077,1
parking02,seed_42,3,ideal,global,1.0,0.0,1.0,0.0,12269,12269,0.09999999999999952,0.10000000000582077,0
parking02,seed_1042,3,ideal,local_1s,1.0,0.9827881556407537,1.0,0.9827881556407537,12259,12259,0.09999999999999952,0.10000000000582077,1
parking02,seed_1042,3,ideal,local_5s,1.0,0.9943530567149521,1.0,0.9943530567149521,12219,12219,0.09999999999999952,0.10000000000582077,1
parking02,seed_1042,3,ideal,local_10s,1.0,0.9982743035582217,1.0,0.9982743035582217,12169,12169,0.09999999999999952,0.10000000000582077,1
