sequence,replicate,condition,aoi_setting,service,original_aoi_limit_s,aoi_limit_s,rate_hz,delay_ms,jitter_sd_ms,loss_probability,burst_period_s,burst_duration_s,coverage,physical_satisfaction,freshness_satisfaction,joint_satisfaction,eligible_samples,observable_samples,mean_aoi_s,max_aoi_s,qualified
street02,replicate_02_base1042,nominal_5hz,aoi_0.5s,global,1.0,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.9302170531150455,1.0,0.9302170531150455,13499,13499,0.15259648862878258,0.5,1
street02,replicate_02_base1042,nominal_5hz,aoi_0.3s,local_1s,0.6,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.8368300096374824,0.986804062569501,0.8365334717176959,13489,13489,0.1525984135221244,0.5,1
street02,replicate_02_base1042,nominal_5hz,aoi_0.3s,local_5s,1.0,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.8302476020521972,0.9867648152278979,0.8295784073165291,13449,13449,0.15260614172056927,0.5,1
street02,replicate_02_base1042,nominal_5hz,aoi_0.3s,local_10s,1.5,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.9218598402865885,0.9867154265243675,0.9099186506455705,13399,13399,0.15261586685573073,0.5,1
street02,replicate_02_base1042,nominal_5hz,aoi_0.3s,global,1.0,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.9302170531150455,0.9868138380620787,0.921697903548411,13499,13499,0.15259648862878258,0.5,1
street02,replicate_02_base1042,nominal_5hz,aoi_0.2s,local_1s,0.6,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.8368300096374824,0.8869449180813996,0.7554303506560901,13489,13489,0.1525984135221244,0.5,0
street02,replicate_02_base1042,nominal_5hz,aoi_0.2s,local_5s,1.0,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.8302476020521972,0.8869060896720946,0.7518031080377723,13449,13449,0.15260614172056927,0.5,0
street02,replicate_02_base1042,nominal_5hz,aoi_0.2s,local_10s,1.5,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.9218598402865885,0.8868572281513546,0.8194641391148593,13399,13399,0.15261586685573073,0.5,1
street02,replicate_02_base1042,nominal_5hz,aoi_0.2s,global,1.0,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.9302170531150455,0.8869545892288317,0.8319875546336766,13499,13499,0.15259648862878258,0.5,1
street02,replicate_02_base1042,degraded_2hz,original,local_1s,0.6,0.6,2.0,200.0,50.0,0.05,,0.0,1.0,0.5133812736303655,0.84654162651049,0.48580324709022166,13489,13489,0.4785454814976265,1.6999999999970896,0
street02,replicate_02_base1042,degraded_2hz,original,local_5s,1.0,1.0,2.0,200.0,50.0,0.05,,0.0,1.0,0.4905197412447022,0.9830470666964086,0.4904453862740724,13449,13449,0.47859320394986365,1.6999999999970896,0
street02,replicate_02_base1042,degraded_2hz,original,local_10s,1.5,1.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.5891484439137249,0.9993283080826927,0.5891484439137249,13399,13399,0.47817747592521886,1.6999999999970896,0
street02,replicate_02_base1042,degraded_2hz,original,global,1.0,1.0,2.0,200.0,50.0,0.05,,0.0,1.0,0.6102674272168309,0.9831098599896289,0.6101192680939329,13499,13499,0.4785243351301152,1.6999999999970896,0
street02,replicate_02_base1042,degraded_2hz,aoi_0.5s,local_1s,0.6,0.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.5133812736303655,0.6605382163244125,0.3902439024390244,13489,13489,0.4785454814976265,1.6999999999970896,0
street02,replicate_02_base1042,degraded_2hz,aoi_0.5s,local_5s,1.0,0.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.4905197412447022,0.6604952041043943,0.37653357126923936,13449,13449,0.47859320394986365,1.6999999999970896,0
street02,replicate_02_base1042,degraded_2hz,aoi_0.5s,local_10s,1.5,0.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.5891484439137249,0.6608702141950892,0.4377938652138219,13399,13399,0.47817747592521886,1.6999999999970896,0
street02,replicate_02_base1042,degraded_2hz,aoi_0.5s,global,1.0,0.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.6102674272168309,0.6605674494406993,0.470627453885473,13499,13499,0.4785243351301152,1.6999999999970896,0
street02,replicate_02_base1042,degraded_2hz,aoi_0.3s,local_1s,0.6,0.3,2.0,200.0,50.0,0.05,,0.0,1.0,0.5133812736303655,0.28134035139743496,0.16198383868337163,13489,13489,0.4785454814976265,1.6999999999970896,0
street02,replicate_02_base1042,degraded_2hz,aoi_0.3s,local_5s,1.0,0.3,2.0,200.0,50.0,0.05,,0.0,1.0,0.4905197412447022,0.2812848538924827,0.15785560264703696,13449,13449,0.47859320394986365,1.6999999999970896,0
street02,replicate_02_base1042,degraded_2hz,aoi_0.3s,local_10s,1.5,0.3,2.0,200.0,50.0,0.05,,0.0,1.0,0.5891484439137249,0.28151354578699905,0.1803119635793716,13399,13399,0.47817747592521886,1.6999999999970896,0
street02,replicate_02_base1042,degraded_2hz,aoi_0.3s,global,1.0,0.3,2.0,200.0,50.0,0.05,,0.0,1.0,0.6102674272168309,0.28135417438328764,0.22764649233276538,13499,13499,0.4785243351301152,1.6999999999970896,0
street02,replicate_02_base1042,degraded_2hz,aoi_0.2s,local_1s,0.6,0.2,2.0,200.0,50.0,0.05,,0.0,1.0,0.5133812736303655,0.09652309289050337,0.035658684854325745,13489,13489,0.4785454814976265,1.6999999999970896,0
street02,replicate_02_base1042,degraded_2hz,aoi_0.2s,local_5s,1.0,0.2,2.0,200.0,50.0,0.05,,0.0,1.0,0.4905197412447022,0.09643839690683322,0.035616030931667784,13449,13449,0.47859320394986365,1.6999999999970896,0
street02,replicate_02_base1042,degraded_2hz,aoi_0.2s,local_10s,1.5,0.2,2.0,200.0,50.0,0.05,,0.0,1.0,0.5891484439137249,0.09664900365698932,0.0403015150384357,13399,13399,0.47817747592521886,1.6999999999970896,0
street02,replicate_02_base1042,degraded_2hz,aoi_0.2s,global,1.0,0.2,2.0,200.0,50.0,0.05,,0.0,1.0,0.6102674272168309,0.09652566856804208,0.08533965478924364,13499,13499,0.4785243351301152,1.6999999999970896,0
street02,replicate_02_base1042,stress_1hz,original,local_1s,0.6,0.6,1.0,300.0,100.0,0.1,,0.0,1.0,0.3660760619764252,0.3122544295351768,0.1490103046927126,13489,13489,0.9199051078598476,4.19999999999709,0
street02,replicate_02_base1042,stress_1hz,original,local_5s,1.0,1.0,1.0,300.0,100.0,0.1,,0.0,1.0,0.31816491932485685,0.6697152204624879,0.26864450888541896,13449,13449,0.9198155996670173,4.19999999999709,0
street02,replicate_02_base1042,stress_1hz,original,local_10s,1.5,1.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.4327188596163893,0.9173072617359505,0.43025598925292935,13399,13399,0.9200014926428843,4.19999999999709,0
street02,replicate_02_base1042,stress_1hz,original,global,1.0,1.0,1.0,300.0,100.0,0.1,,0.0,1.0,0.27905770797836876,0.6696792354989258,0.2709830357804282,13499,13499,0.9197051633396123,4.19999999999709,0
street02,replicate_02_base1042,stress_1hz,aoi_0.5s,local_1s,0.6,0.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.3660760619764252,0.2229965156794425,0.10452961672473868,13489,13489,0.9199051078598476,4.19999999999709,0
street02,replicate_02_base1042,stress_1hz,aoi_0.5s,local_5s,1.0,0.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.31816491932485685,0.2230649118893598,0.09918953082013533,13449,13449,0.9198155996670173,4.19999999999709,0
street02,replicate_02_base1042,stress_1hz,aoi_0.5s,local_10s,1.5,0.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.4327188596163893,0.22285245167549816,0.11485931785954176,13399,13399,0.9200014926428843,4.19999999999709,0
street02,replicate_02_base1042,stress_1hz,aoi_0.5s,global,1.0,0.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.27905770797836876,0.22312763908437663,0.15534484035854507,13499,13499,0.9197051633396123,4.19999999999709,0
street02,replicate_02_base1042,stress_1hz,aoi_0.3s,local_1s,0.6,0.3,1.0,300.0,100.0,0.1,,0.0,1.0,0.3660760619764252,0.05908518051745867,0.017866409667136186,13489,13489,0.9199051078598476,4.19999999999709,0
street02,replicate_02_base1042,stress_1hz,aoi_0.3s,local_5s,1.0,0.3,1.0,300.0,100.0,0.1,,0.0,1.0,0.31816491932485685,0.059112201650680346,0.016729868391701985,13449,13449,0.9198155996670173,4.19999999999709,0
street02,replicate_02_base1042,stress_1hz,aoi_0.3s,local_10s,1.5,0.3,1.0,300.0,100.0,0.1,,0.0,1.0,0.4327188596163893,0.05895962385252631,0.018135681767296068,13399,13399,0.9200014926428843,4.19999999999709,0
street02,replicate_02_base1042,stress_1hz,aoi_0.3s,global,1.0,0.3,1.0,300.0,100.0,0.1,,0.0,1.0,0.27905770797836876,0.05918956959774798,0.04822579450329654,13499,13499,0.9197051633396123,4.19999999999709,0
street02,replicate_02_base1042,stress_1hz,aoi_0.2s,local_1s,0.6,0.2,1.0,300.0,100.0,0.1,,0.0,1.0,0.3660760619764252,0.013566609830232041,0.0014826895989324634,13489,13489,0.9199051078598476,4.19999999999709,0
street02,replicate_02_base1042,stress_1hz,aoi_0.2s,local_5s,1.0,0.2,1.0,300.0,100.0,0.1,,0.0,1.0,0.31816491932485685,0.013532604654621161,0.0008179046769276527,13449,13449,0.9198155996670173,4.19999999999709,0
street02,replicate_02_base1042,stress_1hz,aoi_0.2s,local_10s,1.5,0.2,1.0,300.0,100.0,0.1,,0.0,1.0,0.4327188596163893,0.013508470781401598,0.0014180162698708859,13399,13399,0.9200014926428843,4.19999999999709,0
street02,replicate_02_base1042,stress_1hz,aoi_0.2s,global,1.0,0.2,1.0,300.0,100.0,0.1,,0.0,1.0,0.27905770797836876,0.013630639306615304,0.012667605007778355,13499,13499,0.9197051633396123,4.19999999999709,0
street02,replicate_02_base1042,burst_5hz_1s_every_8s,original,local_1s,0.6,0.6,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6266587589888057,0.9120023723033583,0.6261398176291794,13489,13489,0.22750389206090726,1.4000000000087311,0
street02,replicate_02_base1042,burst_5hz_1s_every_8s,original,local_5s,1.0,1.0,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6198973901405309,0.9747936649565023,0.6198230351699011,13449,13449,0.22730314521596529,1.4000000000087311,0
street02,replicate_02_base1042,burst_5hz_1s_every_8s,original,local_10s,1.5,1.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.7397566982610643,1.0,0.7397566982610643,13399,13399,0.22756175834088535,1.4000000000087311,0
street02,replicate_02_base1042,burst_5hz_1s_every_8s,original,global,1.0,1.0,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.8546559004370694,0.9747388695458923,0.8537669456996815,13499,13499,0.22744647751756264,1.4000000000087311,1
street02,replicate_02_base1042,burst_5hz_1s_every_8s,aoi_0.5s,local_1s,0.6,0.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6266587589888057,0.9119282378234117,0.6261398176291794,13489,13489,0.22750389206090726,1.4000000000087311,0
street02,replicate_02_base1042,burst_5hz_1s_every_8s,aoi_0.5s,local_5s,1.0,0.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6198973901405309,0.912186779686222,0.6194512603167521,13449,13449,0.22730314521596529,1.4000000000087311,0
street02,replicate_02_base1042,burst_5hz_1s_every_8s,aoi_0.5s,local_10s,1.5,0.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.7397566982610643,0.911859093962236,0.7358758116277334,13399,13399,0.22756175834088535,1.4000000000087311,0
street02,replicate_02_base1042,burst_5hz_1s_every_8s,aoi_0.5s,global,1.0,0.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.8546559004370694,0.9119934809985925,0.8381361582339433,13499,13499,0.22744647751756264,1.4000000000087311,1
street02,replicate_02_base1042,burst_5hz_1s_every_8s,aoi_0.3s,local_1s,0.6,0.3,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6266587589888057,0.8633701534583735,0.6255467417896063,13489,13489,0.22750389206090726,1.4000000000087311,0
street02,replicate_02_base1042,burst_5hz_1s_every_8s,aoi_0.3s,local_5s,1.0,0.3,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6198973901405309,0.8637073388356011,0.617071901256599,13449,13449,0.22730314521596529,1.4000000000087311,0
street02,replicate_02_base1042,burst_5hz_1s_every_8s,aoi_0.3s,local_10s,1.5,0.3,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.7397566982610643,0.8634226434808567,0.7028136428091649,13399,13399,0.22756175834088535,1.4000000000087311,0
street02,replicate_02_base1042,burst_5hz_1s_every_8s,aoi_0.3s,global,1.0,0.3,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.8546559004370694,0.8634713682495,0.8052448329505889,13499,13499,0.22744647751756264,1.4000000000087311,1
street02,replicate_02_base1042,burst_5hz_1s_every_8s,aoi_0.2s,local_1s,0.6,0.2,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6266587589888057,0.7758173326414115,0.5652754095930017,13489,13489,0.22750389206090726,1.4000000000087311,0
street02,replicate_02_base1042,burst_5hz_1s_every_8s,aoi_0.2s,local_5s,1.0,0.2,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6198973901405309,0.7761171834337125,0.5595211539891441,13449,13449,0.22730314521596529,1.4000000000087311,0
street02,replicate_02_base1042,burst_5hz_1s_every_8s,aoi_0.2s,local_10s,1.5,0.2,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.7397566982610643,0.7758041644898873,0.6349727591611314,13399,13399,0.22756175834088535,1.4000000000087311,0
street02,replicate_02_base1042,burst_5hz_1s_every_8s,aoi_0.2s,global,1.0,0.2,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.8546559004370694,0.7759093266167865,0.726868656937551,13499,13499,0.22744647751756264,1.4000000000087311,0
street02,replicate_02_base1042,burst_2hz_2s_every_10s,original,local_1s,0.6,0.6,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.3694862480539699,0.6858922084661576,0.3478389799095559,13489,13489,0.7288234857974263,3.6999999999970896,0
street02,replicate_02_base1042,burst_2hz_2s_every_10s,original,local_5s,1.0,1.0,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.3009145661387464,0.8207301658115845,0.3003197263737081,13449,13449,0.7278310655009084,3.6999999999970896,0
street02,replicate_02_base1042,burst_2hz_2s_every_10s,original,local_10s,1.5,1.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.5607881185163072,0.8795432494962311,0.5230241062765878,13399,13399,0.7287931935160838,3.6999999999970896,0
street02,replicate_02_base1042,burst_2hz_2s_every_10s,original,global,1.0,1.0,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.49774057337580563,0.8198385065560412,0.49699977776131565,13499,13499,0.7293577301964165,3.6999999999970896,0
street02,replicate_02_base1042,burst_2hz_2s_every_10s,aoi_0.5s,local_1s,0.6,0.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.3694862480539699,0.5356957520942991,0.2788939135591964,13489,13489,0.7288234857974263,3.6999999999970896,0
street02,replicate_02_base1042,burst_2hz_2s_every_10s,aoi_0.5s,local_5s,1.0,0.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.3009145661387464,0.5357275633876125,0.2287158896572236,13449,13449,0.7278310655009084,3.6999999999970896,0
street02,replicate_02_base1042,burst_2hz_2s_every_10s,aoi_0.5s,local_10s,1.5,0.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.5607881185163072,0.5351891932233749,0.35853421897156507,13399,13399,0.7287931935160838,3.6999999999970896,0
street02,replicate_02_base1042,burst_2hz_2s_every_10s,aoi_0.5s,global,1.0,0.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.49774057337580563,0.5352989110304467,0.3823246166382695,13499,13499,0.7293577301964165,3.6999999999970896,0
street02,replicate_02_base1042,burst_2hz_2s_every_10s,aoi_0.3s,local_1s,0.6,0.3,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.3694862480539699,0.22952034991474535,0.11728074727555786,13489,13489,0.7288234857974263,3.6999999999970896,0
street02,replicate_02_base1042,burst_2hz_2s_every_10s,aoi_0.3s,local_5s,1.0,0.3,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.3009145661387464,0.22945943936352145,0.09837162614320767,13449,13449,0.7278310655009084,3.6999999999970896,0
street02,replicate_02_base1042,burst_2hz_2s_every_10s,aoi_0.3s,local_10s,1.5,0.3,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.5607881185163072,0.2291215762370326,0.14889170833644302,13399,13399,0.7287931935160838,3.6999999999970896,0
street02,replicate_02_base1042,burst_2hz_2s_every_10s,aoi_0.3s,global,1.0,0.3,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.49774057337580563,0.2293503222460923,0.18653233572857247,13499,13499,0.7293577301964165,3.6999999999970896,0
street02,replicate_02_base1042,burst_2hz_2s_every_10s,aoi_0.2s,local_1s,0.6,0.2,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.3694862480539699,0.0805841797019794,0.02757802654014382,13489,13489,0.7288234857974263,3.6999999999970896,0
street02,replicate_02_base1042,burst_2hz_2s_every_10s,aoi_0.2s,local_5s,1.0,0.2,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.3009145661387464,0.08052643319205889,0.02319875083649342,13449,13449,0.7278310655009084,3.6999999999970896,0
street02,replicate_02_base1042,burst_2hz_2s_every_10s,aoi_0.2s,local_10s,1.5,0.2,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.5607881185163072,0.08030450033584596,0.0345548175236958,13399,13399,0.7287931935160838,3.6999999999970896,0
street02,replicate_02_base1042,burst_2hz_2s_every_10s,aoi_0.2s,global,1.0,0.2,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.49774057337580563,0.08052448329505889,0.07163493592117935,13499,13499,0.7293577301964165,3.6999999999970896,0
building00,replicate_03_base2042,ideal_10hz,original,local_1s,0.6,0.6,10.0,0.0,0.0,0.0,,0.0,1.0,0.9613642191640311,1.0,0.9613642191640311,11699,11699,0.0,0.0,1
building00,replicate_03_base2042,ideal_10hz,original,local_5s,1.0,1.0,10.0,0.0,0.0,0.0,,0.0,1.0,0.8394373445406982,1.0,0.8394373445406982,11659,11659,0.0,0.0,1
building00,replicate_03_base2042,ideal_10hz,original,local_10s,1.5,1.5,10.0,0.0,0.0,0.0,,0.0,1.0,0.8465845464725644,1.0,0.8465845464725644,11609,11609,0.0,0.0,1
building00,replicate_03_base2042,ideal_10hz,original,global,1.0,1.0,10.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,11709,11709,0.0,0.0,0
building00,replicate_03_base2042,ideal_10hz,aoi_0.5s,local_1s,0.6,0.5,10.0,0.0,0.0,0.0,,0.0,1.0,0.9613642191640311,1.0,0.9613642191640311,11699,11699,0.0,0.0,1
building00,replicate_03_base2042,ideal_10hz,aoi_0.5s,local_5s,1.0,0.5,10.0,0.0,0.0,0.0,,0.0,1.0,0.8394373445406982,1.0,0.8394373445406982,11659,11659,0.0,0.0,1
building00,replicate_03_base2042,ideal_10hz,aoi_0.5s,local_10s,1.5,0.5,10.0,0.0,0.0,0.0,,0.0,1.0,0.8465845464725644,1.0,0.8465845464725644,11609,11609,0.0,0.0,1
building00,replicate_03_base2042,ideal_10hz,aoi_0.5s,global,1.0,0.5,10.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,11709,11709,0.0,0.0,0
building00,replicate_03_base2042,ideal_10hz,aoi_0.3s,local_1s,0.6,0.3,10.0,0.0,0.0,0.0,,0.0,1.0,0.9613642191640311,1.0,0.9613642191640311,11699,11699,0.0,0.0,1
building00,replicate_03_base2042,ideal_10hz,aoi_0.3s,local_5s,1.0,0.3,10.0,0.0,0.0,0.0,,0.0,1.0,0.8394373445406982,1.0,0.8394373445406982,11659,11659,0.0,0.0,1
building00,replicate_03_base2042,ideal_10hz,aoi_0.3s,local_10s,1.5,0.3,10.0,0.0,0.0,0.0,,0.0,1.0,0.8465845464725644,1.0,0.8465845464725644,11609,11609,0.0,0.0,1
building00,replicate_03_base2042,ideal_10hz,aoi_0.3s,global,1.0,0.3,10.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,11709,11709,0.0,0.0,0
building00,replicate_03_base2042,ideal_10hz,aoi_0.2s,local_1s,0.6,0.2,10.0,0.0,0.0,0.0,,0.0,1.0,0.9613642191640311,1.0,0.9613642191640311,11699,11699,0.0,0.0,1
building00,replicate_03_base2042,ideal_10hz,aoi_0.2s,local_5s,1.0,0.2,10.0,0.0,0.0,0.0,,0.0,1.0,0.8394373445406982,1.0,0.8394373445406982,11659,11659,0.0,0.0,1
building00,replicate_03_base2042,ideal_10hz,aoi_0.2s,local_10s,1.5,0.2,10.0,0.0,0.0,0.0,,0.0,1.0,0.8465845464725644,1.0,0.8465845464725644,11609,11609,0.0,0.0,1
building00,replicate_03_base2042,ideal_10hz,aoi_0.2s,global,1.0,0.2,10.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,11709,11709,0.0,0.0,0
building00,replicate_03_base2042,nominal_5hz,original,local_1s,0.6,0.6,5.0,50.0,20.0,0.01,,0.0,1.0,0.8505855201299256,1.0,0.8505855201299256,11699,11699,0.15188477647662096,0.4000000000014552,1
building00,replicate_03_base2042,nominal_5hz,original,local_5s,1.0,1.0,5.0,50.0,20.0,0.01,,0.0,1.0,0.7429453640964062,1.0,0.7429453640964062,11659,11659,0.15189124281670716,0.4000000000014552,0
building00,replicate_03_base2042,nominal_5hz,original,local_10s,1.5,1.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.7958480489275562,1.0,0.7958480489275562,11609,11609,0.15189938840554645,0.4000000000014552,0
building00,replicate_03_base2042,nominal_5hz,original,global,1.0,1.0,5.0,50.0,20.0,0.01,,0.0,1.0,0.04159193782560423,1.0,0.04159193782560423,11709,11709,0.1518831667947723,0.4000000000014552,0
building00,replicate_03_base2042,nominal_5hz,aoi_0.5s,local_1s,0.6,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.8505855201299256,1.0,0.8505855201299256,11699,11699,0.15188477647662096,0.4000000000014552,1
building00,replicate_03_base2042,nominal_5hz,aoi_0.5s,local_5s,1.0,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.7429453640964062,1.0,0.7429453640964062,11659,11659,0.15189124281670716,0.4000000000014552,0
building00,replicate_03_base2042,nominal_5hz,aoi_0.5s,local_10s,1.5,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.7958480489275562,1.0,0.7958480489275562,11609,11609,0.15189938840554645,0.4000000000014552,0
building00,replicate_03_base2042,nominal_5hz,aoi_0.5s,global,1.0,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.04159193782560423,1.0,0.04159193782560423,11709,11709,0.1518831667947723,0.4000000000014552,0
building00,replicate_03_base2042,nominal_5hz,aoi_0.3s,local_1s,0.6,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.8505855201299256,0.9925634669629883,0.8503290879562356,11699,11699,0.15188477647662096,0.4000000000014552,1
building00,replicate_03_base2042,nominal_5hz,aoi_0.3s,local_5s,1.0,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.7429453640964062,0.9925379535123081,0.7421734282528518,11659,11659,0.15189124281670716,0.4000000000014552,0
building00,replicate_03_base2042,nominal_5hz,aoi_0.3s,local_10s,1.5,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.7958480489275562,0.9925058144543027,0.7902489447842191,11609,11609,0.15189938840554645,0.4000000000014552,0
building00,replicate_03_base2042,nominal_5hz,aoi_0.3s,global,1.0,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.04159193782560423,0.9925698180886497,0.04039627636860535,11709,11709,0.1518831667947723,0.4000000000014552,0
building00,replicate_03_base2042,nominal_5hz,aoi_0.2s,local_1s,0.6,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.8505855201299256,0.6923668689631592,0.6112488246858706,11699,11699,0.15188477647662096,0.4000000000014552,0
building00,replicate_03_base2042,nominal_5hz,aoi_0.2s,local_5s,1.0,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.7429453640964062,0.6923406810189553,0.5334934385453298,11659,11659,0.15189124281670716,0.4000000000014552,0
building00,replicate_03_base2042,nominal_5hz,aoi_0.2s,local_10s,1.5,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.7958480489275562,0.6923076923076923,0.5618916357998105,11609,11609,0.15189938840554645,0.4000000000014552,0
building00,replicate_03_base2042,nominal_5hz,aoi_0.2s,global,1.0,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.04159193782560423,0.6923733879921428,0.019130583311982235,11709,11709,0.1518831667947723,0.4000000000014552,0
building00,replicate_03_base2042,degraded_2hz,original,local_1s,0.6,0.6,2.0,200.0,50.0,0.05,,0.0,1.0,0.5224378151978801,0.6727070689802547,0.3978972561757415,11699,11699,0.47180100863285274,1.6999999999989086,0
building00,replicate_03_base2042,degraded_2hz,original,local_5s,1.0,1.0,2.0,200.0,50.0,0.05,,0.0,1.0,0.43365640277896905,0.9849043657260486,0.43331332018183377,11659,11659,0.4716613774762637,1.6999999999989086,0
building00,replicate_03_base2042,degraded_2hz,original,local_10s,1.5,1.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.4797140149883711,0.9987940391075889,0.4797140149883711,11609,11609,0.47171160306622245,1.6999999999989086,0
building00,replicate_03_base2042,degraded_2hz,original,global,1.0,1.0,2.0,200.0,50.0,0.05,,0.0,1.0,0.18003245366811854,0.9848834230079426,0.17729951319497822,11709,11709,0.4718250918093552,1.6999999999989086,0
