dataset,domain,subsystem,segment,component,unit,horizon_s,n_points,normalized_p95_error,scale,unit_id,semantics
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,2,0.039861040657060025,9.137699999999997,campaign_2023_excerpt:PG_CO:60:42,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.04498691862711658,9.137699999999997,campaign_2023_excerpt:PG_CO:60:44,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.0325423765120984,9.137699999999997,campaign_2023_excerpt:PG_CO:60:45,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.04051906861220001,9.137699999999997,campaign_2023_excerpt:PG_CO:60:46,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.03311250772108985,9.137699999999997,campaign_2023_excerpt:PG_CO:60:47,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.027668275238659685,9.137699999999997,campaign_2023_excerpt:PG_CO:60:48,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.035854090432636404,9.137699999999997,campaign_2023_excerpt:PG_CO:60:49,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.0305037991456714,9.137699999999997,campaign_2023_excerpt:PG_CO:60:50,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.020472764466561526,9.137699999999997,campaign_2023_excerpt:PG_CO:60:51,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.007638030474156613,9.137699999999997,campaign_2023_excerpt:PG_CO:60:52,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.01442337476008194,9.137699999999997,campaign_2023_excerpt:PG_CO:60:53,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.005038389345995434,9.137699999999997,campaign_2023_excerpt:PG_CO:60:54,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.031400305847718905,9.137699999999997,campaign_2023_excerpt:PG_CO:60:55,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,2,0.01821624773365579,9.137699999999997,campaign_2023_excerpt:PG_CO:60:56,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.017813420321273674,9.137699999999997,campaign_2023_excerpt:PG_CO:60:58,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.014020633034210061,9.137699999999997,campaign_2023_excerpt:PG_CO:60:59,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.005256056279392011,9.137699999999997,campaign_2023_excerpt:PG_CO:60:60,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.012623702164932188,9.137699999999997,campaign_2023_excerpt:PG_CO:60:61,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.02545276902321181,9.137699999999997,campaign_2023_excerpt:PG_CO:60:62,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.010290255354301494,9.137699999999997,campaign_2023_excerpt:PG_CO:60:63,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.014047605671799423,9.137699999999997,campaign_2023_excerpt:PG_CO:60:64,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.01636979812504246,9.137699999999997,campaign_2023_excerpt:PG_CO:60:65,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.008140405109579238,9.137699999999997,campaign_2023_excerpt:PG_CO:60:66,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.007549515280989404,9.137699999999997,campaign_2023_excerpt:PG_CO:60:67,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.00935350498335455,9.137699999999997,campaign_2023_excerpt:PG_CO:60:68,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.004938389642492264,9.137699999999997,campaign_2023_excerpt:PG_CO:60:69,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.008924746504743845,9.137699999999997,campaign_2023_excerpt:PG_CO:60:70,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,2,0.030899355411094193,9.137699999999997,campaign_2023_excerpt:PG_CO:60:71,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.00981566287708042,9.137699999999997,campaign_2023_excerpt:PG_CO:60:72,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,2,0.00863457550648301,9.137699999999997,campaign_2023_excerpt:PG_CO:60:74,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.011434769053328384,9.137699999999997,campaign_2023_excerpt:PG_CO:60:76,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.006957403854186388,9.137699999999997,campaign_2023_excerpt:PG_CO:60:77,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.01451668355559959,9.137699999999997,campaign_2023_excerpt:PG_CO:60:78,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.00951722641691051,9.137699999999997,campaign_2023_excerpt:PG_CO:60:79,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.026810617404270314,9.137699999999997,campaign_2023_excerpt:PG_CO:60:80,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.02215835041666981,9.137699999999997,campaign_2023_excerpt:PG_CO:60:81,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.015041010821235445,9.137699999999997,campaign_2023_excerpt:PG_CO:60:82,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.010573392278790223,9.137699999999997,campaign_2023_excerpt:PG_CO:60:83,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.015089968478030721,9.137699999999997,campaign_2023_excerpt:PG_CO:60:84,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,2,0.00666777095617231,9.137699999999997,campaign_2023_excerpt:PG_CO:60:85,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.007413285692012556,9.137699999999997,campaign_2023_excerpt:PG_CO:60:86,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.011683182691453579,9.137699999999997,campaign_2023_excerpt:PG_CO:60:88,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.012808077680083536,9.137699999999997,campaign_2023_excerpt:PG_CO:60:89,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.01785321402832176,9.137699999999997,campaign_2023_excerpt:PG_CO:60:90,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.010193656070509767,9.137699999999997,campaign_2023_excerpt:PG_CO:60:91,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.00136502361739777,9.137699999999997,campaign_2023_excerpt:PG_CO:60:92,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.017792975199875553,9.137699999999997,campaign_2023_excerpt:PG_CO:60:93,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.06240659885402246,9.137699999999997,campaign_2023_excerpt:PG_CO:60:94,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.08989239945750058,9.137699999999997,campaign_2023_excerpt:PG_CO:60:95,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.11196075535602,9.137699999999997,campaign_2023_excerpt:PG_CO:60:96,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.12205302350059671,9.137699999999997,campaign_2023_excerpt:PG_CO:60:97,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.09930460824351876,9.137699999999997,campaign_2023_excerpt:PG_CO:60:98,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.02288671661164196,9.137699999999997,campaign_2023_excerpt:PG_CO:60:99,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.07732010311041045,9.137699999999997,campaign_2023_excerpt:PG_CO:60:100,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.10696804850784142,9.137699999999997,campaign_2023_excerpt:PG_CO:60:101,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.12906643873956286,9.137699999999997,campaign_2023_excerpt:PG_CO:60:102,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.14179033607428584,9.137699999999997,campaign_2023_excerpt:PG_CO:60:103,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.10876873494399045,9.137699999999997,campaign_2023_excerpt:PG_CO:60:104,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.13187494071731404,9.137699999999997,campaign_2023_excerpt:PG_CO:60:105,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.1281979370671943,9.137699999999997,campaign_2023_excerpt:PG_CO:60:106,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.06873582836157902,9.137699999999997,campaign_2023_excerpt:PG_CO:60:107,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.052324408744520046,9.137699999999997,campaign_2023_excerpt:PG_CO:60:108,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.031924996075183114,9.137699999999997,campaign_2023_excerpt:PG_CO:60:109,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.014892643813169966,9.137699999999997,campaign_2023_excerpt:PG_CO:60:110,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO,percent_scale,60,1,0.0050967608676802814,9.137699999999997,campaign_2023_excerpt:PG_CO:60:111,synchronized twin remains within normalized discrepancy over service horizon
